登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"株式会社EN総合計画",2024/10/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.ensougou.com/,024-954-3033,
"一級建築士事務所　イチカデザイン",2024/10/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県;和歌山県",,072-877-6999,
"広和建設株式会社",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://www.bernahome.jp/,072-660-5503,
"株式会社ハッピーハウス",2024/09/27,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,0,,50,,"大阪府;兵庫県",http://www.happy-h.co.jp/2024/09/15/zeh%e3%81%b8%e3%81%ae%e5%8f%96%e3%82%8a%e7%b5%84%e3%81%bf/,072-785-8226,
"株式会社BlackPepper",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",100,100,100,0,100,0,100,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.black-pepper.jp/other/what-is-the-zero-energy-house-zeh-of-the-future/,026-219-2489,
"株式会社三木",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,34,,未,,50,,"京都府;兵庫県",https://mikihouse21.com/news/1066/,0772-64-4996,
"株式会社ヨークベル",2024/09/27,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県",https://www.yorkbell.com/ribbon/seino,072-781-8601,
"アーキテクト",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,13,,未,,50,,"大阪府;兵庫県;奈良県;和歌山県",,072-493-2593,
"一級建築士事務所土田知佳デザイン",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.chikatsuchida.com/,090-7802-4476,★★★★★☆
"株式会社シンエイ",2024/08/30,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"大阪府;兵庫県",https://www.scene-a.com/img/news/zeh-zissekimokuhyo2408.pdf,0798-47-1661,
"株式会社 大庭工務店",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",79,,45,,36,,53,,未,,80,,"大阪府;兵庫県;奈良県",https://obakoumuten.co.jp/post-596/,06-6472-0628,
"お茶の間設計株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"福井県;岐阜県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-683-5799,
"幸木之家",2024/07/26,2024,"B登録","新築注文戸建住宅",100,,100,,100,,100,,未,,100,,"兵庫県",,0120-556-248,
"株式会社じょぶ",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,20,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://job-homes.com/,072-966-9226,
"株式会社Jin-House",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://jin-house.jp/company/#zeh,0120-67-0202,
"株式会社成和不動産",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"兵庫県",,078-222-5588,
"タクトホーム株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,1,,4,,未,,50,,"宮城県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;岡山県;広島県;高知県;福岡県;沖縄県",https://www.tacthome.co.jp/zeh/,042-464-8788,
"有限会社羽根建築工房",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://hanebou.com/passive,06-6958-6277,
"平家工房スマイルホーム",2024/07/26,2024,"B登録","新築注文戸建住宅",100,,100,,100,,100,,未,,100,,"兵庫県",,0794-66-1178,
"FREEDOMビルド株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,3,,8,,未,,50,,"埼玉県;千葉県;東京都;神奈川県;滋賀県;京都府;大阪府;兵庫県;奈良県",https://freedom-build.co.jp/information/2024-07-09.html,03-6661-7795,
"ALLAGI株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,60,60,"京都府;大阪府;兵庫県;奈良県;和歌山県",https://allagi.jp/about_us/,06-6147-8540,
"ITAYA KOBO",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"京都府;大阪府;兵庫県;奈良県",https://itaya-kobo.com/13184,0774-21-0066,
"CRASTHAUS",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,85,90,"大阪府;兵庫県;奈良県",https://www.crasthaus.com/,072-929-0777,
"サンエーホーム株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"大阪府;兵庫県;奈良県;和歌山県",https://aaahome.jp/news/20240412/,0725-47-5677,
"株式会社シーディーエス",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;新潟県;山梨県;長野県;京都府;大阪府;兵庫県;島根県;広島県;山口県;福岡県;熊本県;大分県;宮崎県;沖縄県",,0836-39-6789,
"Studio78",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",34,0,50,0,67,0,67,0,未,未,50,50,"兵庫県",https://hds78.com/zeh/,079-226-6678,
"SuMiKa",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"兵庫県",https://www.matsuokajuuken.com/zeh,0795-20-6961,
"株式会社タイコーアーキテクト",2024/06/28,2024,"B登録","新築注文戸建住宅",15,,6,,40,,70,,67,,50,,"京都府;大阪府;兵庫県;奈良県",https://taiko-architect.com/ideatrium/passivedesign/,06-6746-8500,★★★★★☆
"株式会社タイコーハウジングコア",2024/06/28,2024,"B登録","新築注文戸建住宅",17,,5,,0,,28,,38,,50,,"京都府;大阪府;兵庫県;奈良県",https://taiko-architect.com/ideatrium/passivedesign/,06-6746-8500,★★★★☆☆
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"株式会社中川建設",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"大阪府;兵庫県;奈良県;和歌山県",https://www.nakagawakensetsu.jp/zeh,072-422-5000,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"Heiji株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"兵庫県",https://officeheiji.com/case_post/zeh%e7%9b%ae%e6%a8%99%e5%85%ac%e8%a1%a8%e8%b3%87%e6%96%99/,079-229-1956,
"株式会社　松下工務店",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,40,,未,,50,,"兵庫県",https://matsushita-hkk.com/blog_post/zeh-2024/,078-771-3286,
"株式会社松彦建設工業",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,80,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://www.matsuhiko.co.jp/information/1802,075-335-5077,
"株式会社UCDW",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県;和歌山県",,06-6720-9615,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"株式会社笹田工務店",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,70,,"京都府;大阪府;兵庫県",,072-793-8883,
"株式会社シオンハウジング",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",100,,100,,29,,100,,未,,100,,"大阪府;兵庫県;奈良県",,072-993-4777,
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"株式会社　アーキ工房",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"京都府;大阪府;兵庫県;奈良県",https://www.archi-koubou.co.jp/wp/wp-content/themes/archinew/images/page/zeh.pdf?240126,06-6760-6103,
"アール・デザイン",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"京都府;大阪府;兵庫県;奈良県",,090-9548-4799,
"株式会社エストコーポレーション",2024/02/09,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,20,,42,,73,,75,,"大阪府;兵庫県",https://cecela-est.com/spec01,0798-69-1248,★★★★★☆
"株式会社カーロデザイン",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"兵庫県",https://caro-design.info/about,0799-64-7066,
"ジョイライフ株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"大阪府;兵庫県",https://joylife-osaka.co.jp/concept/#section-8,06-6974-0011,
"株式会社モレス",2024/02/09,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"大阪府;兵庫県",https://www.mores.co.jp/company/information/8928/,0798-26-0100,
"株式会社ミライフ建築工房",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-424-5441,
"遊家堂",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://yukado.co.jp/home/,0797-80-7277,
"木久工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"京都府;大阪府;兵庫県;奈良県",https://www.kiku-k.jp/whatsnew/post_47.html,0120-977-272,
"株式会社酒井工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",34,,50,,44,,34,,未,,70,,"京都府;大阪府;兵庫県;奈良県",,072-257-4504,
"株式会社ヴィーコ",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://vico-co.jp/src/pdf/ZEH.pdf,072-865-2489,
"YSHOME",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"兵庫県",https://yshomehimeji.jp/news/?p=2284,079-260-6644,
"アーバンハウス株式会社",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,0,,100,,"兵庫県",https://www.urban-hs.jp/zeh/,0120-952-868,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"こだわり工務店そうしん",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://soushin-ks.com/wp-content/uploads/2024/06/ZEH%E5%AE%9F%E7%B8%BE%E5%8F%8A%E3%81%B3%E4%BB%8A%E5%BE%8C%E3%81%AE%E7%9B%AE%E6%A8%99-003-%E3%81%AE%E3%82%B3%E3%83%94%E3%83%BC-1.pdf,077-554-5374,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"株式会社高屋組",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"京都府;大阪府;兵庫県",http://www.ai-home.co.jp,0120-63-1586,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"MOGPLAN",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;徳島県;香川県;沖縄県",https://www.mogplan.com/info/mogplan-zeh/,06-6627-9880,
"M-1 HOME",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,90,,"愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://m-1.company,072-970-5801,
"マルタカ建設有限会社",2023/10/27,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"兵庫県;岡山県;広島県;香川県",https://prc-kurashiki.com/sample-page/zeh%e7%9b%ae%e6%a8%99/,086-436-7432,
"株式会社Y’s　corporatioｎ",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"神奈川県;富山県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;広島県",http://www.y-scorporation.co.jp/index.php?works,0595-66-5700,
"株式会社イヌイホーム",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,17,0,50,0,50,50,"兵庫県",https://inuihome.co.jp/zeh/,079-420-5005,★★★★★☆
"株式会社エムジェイファクトリー",2023/09/29,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"大阪府;兵庫県",https://www.mjfactory.jp/zeh/index.html,06-6381-8888,
"株式会社輝志建設",2023/09/29,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"兵庫県",,0790-35-9065,
"クオホーム事業部",2023/09/29,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"兵庫県",https://quohome.com/story/?p=4655,079-280-2780,
"GU HOME",2023/09/29,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"大阪府;兵庫県",https://www.gu-home.jp/,0797-26-8215,
"株式会社　ジューケン",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",8,,10,,20,,42,,未,,70,,"兵庫県;鳥取県",https://kk-juken.co.jp/blog/post-1431,0857-31-2377,
"BEANS　HOME",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,65,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://beans-home.com/quality/,06-4255-5770,
"株式会社アール・ティー・シーマネージメント",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県",,072-233-2226,
"株式会社 アイテック西岡",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",25,,50,,12,,80,,未,,50,,"京都府;大阪府;兵庫県;鳥取県",https://www.itec-n.jp/news/7299.html,0796-96-0874,
"カシコクラッセ",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,13,0,100,50,"京都府;大阪府;兵庫県",https://kabayama-k.co.jp/zeh%e3%81%b8%e3%81%ae%e5%8f%96%e3%82%8a%e7%b5%84%e3%81%bf-2024%e5%b9%b4%e5%ba%a6/,072-637-0006,
"株式会社クローバー",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,22,,未,,50,,"兵庫県;徳島県",https://clover-awaji.co.jp/blog/archives/324,0799-25-3751,
"株式会社住環境クリニック",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,100,,100,,未,,未,,100,,"大阪府;兵庫県",https://j-kankyo.com/,072-703-0230,
"株式会社　創建",2023/08/25,2023,"B登録","新築注文戸建住宅",7,,0,,0,,0,,未,,50,,"兵庫県;岡山県",,086-239-6111,
"株式会社ＨＯＲＩ建築",2023/08/25,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"京都府;兵庫県",,0773-27-2075,
"ミ・カーサ株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://micasa-2020.co.jp/concept/,06-6625-5177,
