登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"株式会社　渡辺工務店",2024/07/26,2024,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"北海道",https://www.watanabe-homes.co.jp/zeh/,0144-73-9006,
"シノザキ建築事務所",2024/02/09,2023,"A登録","新築注文戸建住宅,既存改修",0,0,60,0,100,0,67,0,未,未,100,55,"北海道",https://s-machi.com/topics/zeh/,011-643-1698,
"株式会社アーニストホーム",2023/12/22,2023,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"北海道",http://earnesthome.jp/img/pdf/zeh.pdf,0155-34-3147,
"株式会社匠建コーポレーション",2023/12/22,2023,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"北海道",https://www.takkencp.co.jp/zeh,011-733-5506,
"有限会社　辻久建設",2023/12/22,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,50,50,"北海道",https://www.tsujikyu.com/,0139-52-3548,
"株式会社クレバ",2023/11/24,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"北海道",http://creva-h.com,0138-87-2093,
"氏家設計事務所",2023/10/27,2023,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,100,,"北海道",http://www.ujiie946.jp,0154-37-1891,
"株式会社河西組",2023/10/27,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"北海道",https://kawanishigumi.co.jp/zeh/,0152-74-2105,
"株式会社スタジオ・バリスタ",2023/10/27,2023,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,75,,"北海道",https://st-ballista.com/strong-point/,0154-64-7567,
"株式会社T´s CREATE",2023/10/27,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,100,"北海道",https://tscreate-kushiro.com/company.html,0154-64-7390,
"株式会社エーアイホームズ",2023/08/25,2023,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,26,,87,,未,,50,,"北海道",https://www.aih.jp/zeh/,0155-20-5533,
"株式会社サンエービルド工業",2023/08/25,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,30,0,60,0,未,未,50,50,"北海道",https://sane-build.jp/structure/#zeh,0167-22-3145,
"やまもく",2023/08/25,2023,"A登録","新築注文戸建住宅,既存改修",75,100,100,0,100,0,100,0,100,100,100,100,"北海道",https://www.yama-moku.com/zeh/,011-644-3888,★★★★★★
"株式会社　カネトシ工務店",2023/07/28,2023,"A登録","新築注文戸建住宅",0,,0,,0,,45,,未,,50,,"北海道",https://www.kanetoshi.com/zeh.html,011-312-2853,
"有限会社駒井建設",2023/06/30,2023,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"北海道",https://www.komai-kensetsu.com/,0142-84-1735,
"株式会社アイ工務店",2023/05/26,2023,"A登録","新築注文戸建住宅",0,,0,,0,,68,,72,,50,,"北海道",https://www.ai-koumuten.co.jp/concept/zeh/,06-6227-8288,★★★★★☆
"株式会社ジョイフルホーム",2023/05/26,2023,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,65,,93,,未,,75,,"北海道",https://joyfullhome.com/blog/sapporo/20240513-18135/,011-769-9101,
"株式会社テスク",2023/05/26,2023,"A登録","新築注文戸建住宅",0,,0,,0,,100,,未,,50,,"北海道",https://www.tsc-jp.com/information/240531zeh/,011-611-6600,
"建匠株式会社",2023/02/10,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,75,,未,,55,,"北海道",https://kensyou-k.com/,011-790-7863,
"株式会社小岩組",2023/02/10,2022,"A登録","新築注文戸建住宅",0,,0,,100,,未,,未,,50,,"北海道",https://koiwagumi.com/,0166-82-2906,
"佐々木建築設計事務所",2023/02/10,2022,"A登録","新築注文戸建住宅",0,,0,,未,,未,,未,,50,,"北海道",,0166-32-3077,
"株式会社　総合住研",2023/02/10,2022,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"北海道",https://www.s-juken.com/company/,0154-52-0565,
"株式会社ドーコン",2023/02/10,2022,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"北海道",,011-801-1550,
"ビアスワークス",2023/01/27,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"北海道",https://www.beus.jp,0138-56-0555,
"株式会社ホーム企画センター",2023/01/27,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,47,,95,,未,,50,,"北海道",https://www.homekikakucenter.co.jp/zeh/,011-756-4818,
"秋田建築事務所株式会社",2022/12/23,2022,"A登録","新築注文戸建住宅",0,,0,,100,,100,,未,,80,,"北海道",https://akitahp.com/cms/blog/zeh_report,0138-76-6136,
"株式会社ＡＤ設計室",2022/12/23,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,20,0,未,未,50,50,"北海道",https://ad-sekkei.info/point,011-688-7671,
"株式会社　旭栄大城建設",2022/12/23,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,40,0,63,0,70,0,50,50,"北海道",https://www.ke-os.co.jp/building/#zeh,0166-33-6363,★★★★★☆
"笹木産業株式会社",2022/12/23,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,17,0,60,0,未,未,50,50,"北海道",https://sasakisangyo.jp/structure/#zeh_area,0125-23-6618,
"株式会社ジョンソンホームズ",2022/12/23,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,4,,100,,未,,50,,"北海道",,011-737-8888,
"株式会社アシスト企画",2022/11/25,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,19,0,100,0,100,0,未,未,100,50,"北海道",https://www.assisthome.co.jp/quality/,011-764-5150,
"株式会社GREEN BIT",2022/11/25,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,29,0,未,未,未,未,100,50,"北海道",http://greenbit.co.jp/,0155-66-9216,
"石塚建設株式会社",2022/10/28,2022,"A登録","新築注文戸建住宅",20,,0,,未,,未,,未,,70,,"北海道",https://isizuka1013.wixsite.com/mysite,0120-264-246,
"興北建設株式会社",2022/09/22,2022,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,34,0,未,未,50,50,"北海道",https://ko-hoku.co.jp/news/1776/,0164-42-0668,
"DAhome",2022/09/22,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,53,,94,,未,,60,,"北海道",https://dahome.jp/topics/topics-2076/?gclid=EAIaIQobChMItabT4_my9wIV1mSLCh3AxAAoEAAYASAAEgKqHfD_BwE,0125-52-2476,
"日本新都市開発株式会社",2022/09/22,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"北海道",https://www.nihonshintoshi-group.jp,03-5357-1558,
"株式会社 HOPE・創Life",2022/09/22,2022,"A登録","新築注文戸建住宅",0,,0,,0,,100,,未,,50,,"北海道",https://www.hopesolife.com/zeh/zeh.html,0126-53-2833,
"マーキテクト株式会社",2022/08/26,2022,"A登録","新築注文戸建住宅",0,,0,,0,,100,,0,,100,,"北海道",https://marchitect.co.jp/initiative.php,0156-66-4555,
"株式会社　グッド住マイル",2022/07/29,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,5,0,43,0,50,50,"北海道",https://g-smile.net/273/,0155-20-7458,★★★★☆☆
"株式会社総合設計",2022/07/29,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",16,0,21,0,8,0,75,0,84,0,55,55,"北海道",https://www.sogosekkei.com/business/zeh.pdf,0155-47-3000,★★★★★★
"株式会社マーベラスホーム",2022/07/29,2022,"A登録","新築注文戸建住宅",27,,45,,未,,未,,未,,85,,"北海道",http://www.marvelous-home.com/,0123-26-0909,
"株式会社建彩家",2022/06/24,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,未,,未,,未,,70,,"北海道",https://www.kensai-home.com/,011-712-0830,
"株式会社　イシカワ",2022/05/27,2022,"A登録","新築注文戸建住宅",0,,84,,100,,100,,100,,90,,"北海道",https://www.kk-ishikawa.com/wp-content/themes/ishikawa/assets/pdf/zeh_250517.pdf,0250-22-2000,★★★★★★
"豊栄建設　株式会社",2022/05/27,2022,"A登録","新築注文戸建住宅,新築建売戸建住宅",27,,33,,47,,92,,未,,50,,"北海道",https://www.hoei999.co.jp/quality/,011-219-0999,
"株式会社総合技術開発コンサルタント",2022/04/28,2022,"A登録","新築注文戸建住宅,既存改修",0,0,100,100,未,未,未,未,未,未,100,100,"北海道",http://sgkc.web.fc2.com/,011-557-8333,
"株式会社ハウジング・コバヤシ",2022/02/10,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",7,0,14,0,15,0,27,100,未,未,50,50,"北海道",https://housingkobayashi.co.jp/structure/,0138-41-8181,
"有限会社ホーム宅建",2022/02/10,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,3,,0,,未,,50,,"北海道",https://www.home-takken.co.jp/news/#latest,0155-36-7100,
"建築アトリエケスターバ・アルッキ",2022/01/28,2021,"A登録","新築注文戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,50,50,"北海道",http://kestava-arkki.com,090-1548-1578,
"有限会社ＺＯ設計室",2022/01/28,2021,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"北海道",http://www.zoconeng.co.jp/ecoworks.html#ZEB,03-6854-4287,
"株式会社ベルン",2022/01/28,2021,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,60,,"北海道",https://bern-t.co.jp/archives/19346,0143-57-6544,
"コネクトポノ株式会社",2021/12/24,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,100,,0,,100,,100,,100,,"北海道",https://connectpono.com/concept/,0166-56-9713,★★★★★★
"辻木材株式会社",2021/12/24,2021,"A登録","新築注文戸建住宅",0,,18,,56,,92,,未,,90,,"北海道",https://www.lime-h.co.jp/zeh/,0138-49-6030,
"株式会社ＥＣＦ",2021/10/29,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,12,0,未,未,60,55,"北海道",https://e-cf.jp/company/,011-221-9888,
"株式会社ティーメイス",2021/10/29,2021,"A登録","新築注文戸建住宅",0,,0,,100,,100,,未,,50,,"北海道",https://t-meis.jp/services/sinchiku,0155-29-4411,
"株式会社ハウジング髙橋",2021/10/29,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",3,0,6,0,11,0,82,0,未,未,50,50,"北海道",https://www.housing-takahashi.jp/special/zeh/,0166-51-3201,
"株式会社ＴＡＳＫ",2021/09/24,2021,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"北海道",http://www.hakodate-task.com/,0138-83-8407,
"株式会社ヤマジョウ",2021/09/24,2021,"A登録","新築注文戸建住宅,既存改修",100,0,0,0,0,0,0,0,未,未,75,75,"北海道",https://yama-jyo.com/zeh/,0155-52-2036,
"株式会社ハウジングゲート",2021/08/27,2021,"A登録","新築注文戸建住宅,既存改修",0,0,34,0,0,0,50,0,未,未,55,55,"北海道",https://www.housing-gate.com/about/,011-212-1860,
"A-frame Japan株式会社",2021/06/25,2021,"A登録","新築注文戸建住宅",0,,未,,未,,未,,未,,50,,"北海道",https://www.aframe-jp.com/,090-5623-5154,
"プラスワイド",2021/06/25,2021,"A登録","新築注文戸建住宅,既存改修",0,0,100,0,90,0,80,20,未,未,100,100,"北海道",https://plus-wide.com/wp-content/uploads/2024/06/ZEH.pdf,0155-66-5962,
"有限会社北の住まい建築研究社",2021/05/28,2021,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,25,0,0,0,未,未,100,100,"北海道",http://kitanosumai-house.com/,0166-82-6800,
"株式会社ＴＹＴ工房",2021/05/28,2021,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,100,,"北海道",https://www.tyt-jp.com,011-826-6232,
"西方設計",2021/02/19,2020,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,85,80,"北海道",https://www.nisikata.co.jp,0185-52-9606,
"株式会社グロー",2020/08/28,2020,"A登録","新築注文戸建住宅,新築建売戸建住宅",28,,38,,10,,87,,未,,50,,"北海道",https://www.glow-co.jp/company/index.htm#ZEH,011-669-8787,
"三九建設株式会社",2020/07/29,2020,"A登録","新築注文戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,50,50,"北海道",http://www.sankyu-39.co.jp/,0157-42-2270,
"竹内建設株式会社",2020/02/17,2019,"A登録","新築注文戸建住宅",0,,100,,未,,未,,未,,90,,"北海道",https://www.tk2430.co.jp/,011-851-2430,
"株式会社平野建業",2020/02/17,2019,"A登録","新築注文戸建住宅",100,,0,,未,,未,,未,,75,,"北海道",https://hiranokengyo.com/,0138-53-7297,
"株式会社坂下工務店",2019/11/22,2019,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,81,,未,,50,,"北海道",https://sakashita-house.net/docs/zeh_report_2024.pdf,0166-31-1111,
"株式会社前田住設",2019/11/22,2019,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,80,80,"北海道",,0166-74-7676,
"株式会社　ホリケンラボ",2019/07/26,2019,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,50,"北海道",,0144-82-9411,
"株式会社セレクトホーム",2019/05/24,2019,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"北海道",http://ie-selecthome.jp/,0155-67-0493,
"株式会社　ソレイユの家",2019/01/25,2018,"A登録","新築注文戸建住宅",24,,0,,0,,40,,未,,50,,"北海道",https://soleil-home.co.jp/information/19841/,0144-67-4391,
"ロッキーハウス株式会社",2018/11/28,2018,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,7,,0,,未,,50,,"北海道",https://www.rocky-house.co.jp/c-news/content.php,0166-57-8311,
"株式会社ダルパ",2018/10/26,2018,"A登録","新築注文戸建住宅,既存改修",20,0,50,0,0,0,100,0,未,未,65,65,"北海道",https://www.lixil-madolier.jp/madolier/pub/merchant/page/EntryDetailPage.df?post_blogdir=5000339&post_eid=508126,0166-40-0100,
"株式会社ハウジング菊地",2018/08/17,2018,"A登録","新築注文戸建住宅",0,,未,,未,,未,,未,,100,,"北海道",https://housing-kikuchi.com,0144-72-5314,
"株式会社WELLNESTHOME",2018/06/20,2018,"A登録","新築注文戸建住宅",50,,0,,25,,50,,未,,80,,"北海道",https://wellnesthome.jp/info/21525/,0120-146-991,
"株式会社　ドウナイ",2018/06/20,2018,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"北海道",https://dounai.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/,0137-62-3327,
"株式会社モリタ",2018/06/20,2018,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"北海道",http://www.moritanb.co.jp/news.html,0166-51-2323,
"小西工務店",2018/05/18,2018,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,60,60,"北海道",,0138-48-6701,
"西條産業株式会社",2018/05/18,2018,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,84,,未,,50,,"北海道",https://saijosangyo.co.jp/information20230518/,0134-25-5015,
"株式会社マルサ佐藤建設",2018/05/18,2018,"A登録","新築注文戸建住宅",0,,0,,100,,50,,未,,100,,"北海道",https://marusa-sato.net/zeh-houkoku/,0138-55-6652,
"株式会社トベックス",2018/02/23,2017,"A登録","新築注文戸建住宅",8,,0,,未,,未,,未,,50,,"北海道",http://www.tobex.co.jp/,0134-62-5457,
"株式会社　保科工務店",2018/02/23,2017,"A登録","新築注文戸建住宅",0,,0,,50,,20,,0,,50,,"北海道",http://hoshina-c.com/zeh/,011-386-0001,
"株式会社　細谷組",2018/02/23,2017,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,70,70,"北海道",https://www.hosoyagumi.jp/yan_jian_ze_zhu_shi_hui_she_xi_gu_zudesu/ZEH_mu_biao.html,0126-22-3140,
"有限会社　黒川建設",2017/12/22,2017,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"北海道",http://kurokawa-kk.net,01655-4-3119,
"大友建設",2017/10/27,2017,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,60,,"北海道",,0154-36-7545,
"昭和木材株式会社",2017/08/25,2017,"A登録","新築注文戸建住宅",0,,0,,15,,67,,未,,70,,"北海道",https://showa-lumber.jp/zeh/,0166-31-3120,
"小山内建設株式会社",2017/08/04,2017,"A登録","新築注文戸建住宅",12,,100,,0,,100,,100,,70,,"北海道",https://www.osanai-k.jp/concept/zeh/,01635-2-3614,★★★★★★
"イゼッチハウス北海道　株式会社",2017/07/11,2017,"A登録","新築注文戸建住宅",46,,83,,100,,98,,未,,100,,"北海道",,011-780-1008,
"株式会社　クラフト",2017/07/11,2017,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,60,,"北海道",https://craft-gp.com/zeh/,0143-83-5130,
"藤井工務店",2017/06/14,2017,"A登録","新築注文戸建住宅,既存改修",100,0,100,0,100,100,100,0,100,0,100,100,"北海道",https://daiku-fujii.com/info/2025/05/23/22005/,0166-83-5517,★★★★★★
"有限会社　三和建設",2017/05/19,2017,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"北海道",http://sanwa-ozora.com/zeh/,0152-74-2651,
"有限会社　マイダ　工務店",2017/05/19,2017,"A登録","新築注文戸建住宅,新築建売戸建住宅",4,,未,,未,,未,,未,,50,,"北海道",https://www.maida.jp/,011-787-3535,
"松建ホーム　株式会社",2017/05/19,2017,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,55,50,"北海道",http://www.mk-hs.com,011-702-2004,
"有限会社アイケー工業",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"北海道",https://www.ikkougyou.com/,0144-76-7566,
"株式会社　石﨑組",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"北海道",http://www.ishizakigumi.com,011-382-5141,
"株式会社　イワサキ",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,17,0,100,0,未,未,70,75,"北海道",https://iwasaki-house.co.jp/zeh/,0157-33-4536,
"株式会社　うさぎハウジング",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,60,50,"北海道",https://usagihousing.web.fc2.com/,0155-28-7537,
"株式会社宇佐美建設",2017/03/17,2016,"A登録","新築注文戸建住宅",30,,0,,67,,74,,未,,70,,"北海道",https://usamikensetu.co.jp/concept/point02/energy-saving,0143-46-1020,
"S・建築製作所株式会社",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,34,0,100,0,60,60,"北海道",https://scp-j.net,011-762-1245,★★★★★★
"株式会社　江田建設",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"北海道",https://edakensetsu.com/zeh/,0134-32-3600,
"北の匠石塚建設",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,19,0,100,0,未,未,70,70,"北海道",https://kita-taku.com/zeh/,0155-66-6048,
"株式会社協栄ハウス",2017/03/17,2016,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,8,,4,,未,,50,,"北海道",https://www.kyoueihouse.jp/service/zeh.html,0123-42-8810,
"クリプトン",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,0,,100,,100,,未,,50,,"北海道",https://www.cryptn.net/2024/05/5981/,0155-67-8007,
"株式会社光栄建設",2017/03/17,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,55,50,"北海道",https://couei.jp/zeh/,0157-25-3108,
"株式会社寿土地建物",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,5,,72,,73,,未,,50,,"北海道",https://kotobuki-he.co.jp/tp_detail.php?id=181,0155-28-7811,
"有限会社設計工房アーキトレーヴ",2017/03/17,2016,"A登録","新築注文戸建住宅",25,,未,,未,,未,,未,,60,,"北海道",http://architrave.info/,0138-34-7717,
"大進ホーム株式会社",2017/03/17,2016,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,5,0,82,0,未,未,50,50,"北海道",https://taishinhome.com/about/,011-783-1122,
"東海建設株式会社",2017/03/17,2016,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,未,,未,,未,,50,,"北海道",,0143-46-1200,
"有限会社プラザハウス",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,0,,0,,0,,0,,60,,"北海道",https://praza.jp/news/wp/wp-content/uploads/2025/05/2025_04_zeh_ol.pdf,0154-36-7458,
"北欧建設株式会社",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"北海道",https://hokuou-k.com/,011-614-1266,
"株式会社丸昭高橋工務店",2017/03/17,2016,"A登録","新築注文戸建住宅",0,,0,,100,,0,,未,,50,,"北海道",https://takahashi-home.co.jp/wp/wp-content/uploads/2025/06/ZEH_2025_02.pdf,01655-4-3314,
"株式会社アトリエゼロ",2017/02/10,2016,"A登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,100,"北海道",https://www.atelierzero.jp/blog/,0157-24-4963,
"株式会社共和建設",2017/02/10,2016,"A登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"北海道",http://kyouwa-k.net/zeh,0135-73-2316,
"株式会社　土田工務店",2017/02/10,2016,"A登録","新築注文戸建住宅",0,,0,,0,,100,,未,,50,,"北海道",https://www.tsuchida-koumuten.com/house/zeh/,0155-49-3522,
"有限会社　北清建設",2017/02/10,2016,"A登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"北海道",https://www.hokusei-kensetsu.com/2024/04/19/zeh/,0123-33-2032,
"有限会社優とぴあホーム",2017/02/10,2016,"A登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,90,90,"北海道",,0138-76-6270,
"有限会社青田建設",2017/02/03,2016,"A登録","新築注文戸建住宅",0,,未,,未,,未,,未,,100,,"北海道",,0155-31-6828,
"株式会社生杉建設",2017/02/03,2016,"A登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,6,,0,,未,,55,,"北海道",,0123-26-0035,
"サンケイ建匠株式会社",2017/02/03,2016,"A登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"北海道",,011-709-7711,
