登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"TIME+一級建築士事務所Live.N株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,70,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.time-plus.jp/zeh,0120-973-765,
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"デバイス・ホーム",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"福島県;埼玉県;東京都;神奈川県",http://luckydakara.com,0120-91-0404,
"株式会社日本住宅",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,3,,未,,50,,"埼玉県;千葉県;東京都;神奈川県",https://nihonjyuutaku.co.jp/,03-5608-5500,
"株式会社ファミリー工房",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"埼玉県;東京都",https://www.familykobo-co.jp/net-zero-energy-housezeh/,03-5849-5561,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"株式会社ヤマトサービス",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.yamato-sv.com/contents/static/index?id=1852,048-823-1100,
"株式会社横山建設",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"群馬県;埼玉県;長野県",https://www.yoko-ken.net/,027-382-1380,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"六花舎設計",2024/06/28,2024,"B登録","新築注文戸建住宅",40,,50,,40,,40,,未,,75,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.rokkasha.com/nintei/,0480-22-5500,
"株式会社アトリエ宮",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",50,0,100,0,56,0,100,0,未,未,75,100,"群馬県;埼玉県",,027-212-7264,
"株式会社アパックスホーム",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"埼玉県;千葉県;東京都;神奈川県;愛知県;広島県;福岡県;熊本県",https://apaxhome.co.jp/,03-6721-1777,
"株式会社坂爪建築事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",,03-3910-7758,
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"つぎて建設",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"埼玉県;千葉県;東京都",https://www.tsugite-k.co.jp/zeh,048-749-1391,
"ライフデザイン株式会社",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://soramado-saitama.com/zeh-jigyoukeikaku.html,048-928-7072,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"株式会社ハウスワーク",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"福島県;茨城県;栃木県;群馬県;埼玉県",https://house-work.jp/,0285-37-9403,
"mokki設計室",2024/04/25,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;埼玉県;千葉県;東京都;神奈川県",https://www.mokki-sekkei.com/mokki,03-6272-5024,
"Orange株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,未,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://orange-arch.com/zeh/,049-293-9379,
"株式会社　ＫＵデザイン",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県",http://ku-design.net/,03-5731-5123,
"株式会社　中村工務店",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,60,100,"埼玉県;東京都",https://www.nakamura8888.co.jp/wp/wp-content/uploads/2024/01/zeh_publication.pdf,042-393-8888,
"ビルドサポート村松",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県;新潟県",http://www.muramatsuseizaisangyo.com/publics/index/67/,045-581-7535,
"株式会社ファブワークス",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,80,80,"埼玉県;東京都;神奈川県;山梨県",,042-629-0328,
"八木建設株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,50,"茨城県;栃木県;群馬県;埼玉県;東京都",https://www.yagi-con.co.jp/news/8258/,0495-24-5252,
"木ここち家ラボ",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,12,,16,,37,,未,,50,,"茨城県;埼玉県;千葉県;東京都",https://www.kicocochi.com/company_information/message_president/,047-409-1551,
"ハウスプラスラヴィ",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;埼玉県;千葉県",https://house-plus-lavie.jp/zeh,0296-48-9994,
"株式会社バハティ一級建築士事務所",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",https://www.bahati68.com/2024/06/23/1380/,03-6804-6380,
"Blue Style株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,55,,"埼玉県",https://blue-ie.co.jp/recommend/zeh.html,049-294-1741,
"有限会社吉田建築計画事務所",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://iezukuri.co.jp/wp/?p=6473,0299-56-3246,
"Ｒデザインエステージ",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,70,70,"埼玉県;東京都",,04-2902-6524,
"株式会社アイムホーム",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,20,,未,,50,,"埼玉県",https://hiraya-lab.com/,0493-59-8045,
"株式会社西沢建築",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県",https://www.nishiken2430.com/zeh%E4%BD%8F%E5%AE%85/,046-876-8754,
"本木大介建築設計事務所",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,100,,未,,50,,"宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;広島県",,023-664-1224,
"株式会社アルファプラン",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,75,50,"栃木県;群馬県;埼玉県",https://www.alphaplan.co.jp/service,027-210-5775,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"株式会社デバイス",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"宮城県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;岐阜県;静岡県;鹿児島県;沖縄県",https://www.devicetokyo.com/,042-550-2695,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"BEACON WORKS株式会社",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,6,,未,,50,,"埼玉県;東京都",https://beacon-works.co.jp/standard/,049-299-5452,
"株式会社ランドプラザ",2023/11/24,2023,"B登録","新築注文戸建住宅",8,,7,,20,,5,,未,,50,,"埼玉県;千葉県;東京都;神奈川県",https://www.landplaza.co.jp/l-stage%e3%81%a8%e3%81%af/zeh%e3%83%93%e3%83%ab%e3%83%80%e3%83%bc/,048-884-5252,
