登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"株式会社大幸住宅　可児工房",2024/09/27,2024,"B登録","新築注文戸建住宅",10,,17,,8,,8,,未,,60,,"岐阜県;愛知県",https://www.daiko-kani.com/info/4720/,0574-60-1161,
"株式会社ひろ大工工房",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岐阜県;愛知県",http://www.hiro-daikukoubou.com/staff_blog/2604/,0586-58-4885,
"株式会社BlackPepper",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",100,100,100,0,100,0,100,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.black-pepper.jp/other/what-is-the-zero-energy-house-zeh-of-the-future/,026-219-2489,
"古川製材株式会社",2024/09/27,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,9,,36,,未,,50,,"岐阜県;静岡県;愛知県;三重県;滋賀県",https://nozomigroup-hd.jp/zeh/,0577-57-8511,
"一級建築士事務所土田知佳デザイン",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.chikatsuchida.com/,090-7802-4476,★★★★★☆
"江川建築有限会社",2024/08/30,2024,"B登録","新築注文戸建住宅",50,,50,,100,,100,,未,,100,,"岐阜県;愛知県",https://www.egaken.net/topics_detail4/id=1293,0581-52-1751,
"株式会社大沢組",2024/08/30,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,100,"愛知県",https://030factory.jp/,0532-45-6646,
"有限会社鹿島建築",2024/08/30,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"静岡県;愛知県",https://i-daiku.jp/features/,053-926-3961,
"株式会社ｓｏｕｔｈ設計事務所",2024/08/30,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,17,0,38,0,未,未,70,60,"宮城県;群馬県;埼玉県;東京都;長野県;愛知県",http://south6114.com,022-393-5724,
"誠和建設株式会社",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;愛知県;三重県",http://www.seiwa-kensetu.com/,052-902-8631,
"株式会社武市ウインド名古屋　雅の家",2024/08/30,2024,"B登録","新築注文戸建住宅",60,,60,,100,,100,,0,,100,,"岐阜県;愛知県",https://www.miyabi-ie.jp/wp-content/themes/miyabi/img/pdf/zeh.pdf,0120-158-381,
"有限会社ファーム",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;愛知県",https://sh-chukyo.com/company/,0568-88-8655,
"LIGhome",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,100,,未,,100,,"愛知県",https://www.lighome.co.jp/showroom/,0568-48-7772,
"愛和住宅株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,25,,未,,90,,"愛知県",https://www.aiwajyutaku.com/,0564-32-5861,
"お茶の間設計株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"福井県;岐阜県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-683-5799,
"KAKA合同会社",2024/07/26,2024,"B登録","新築注文戸建住宅",50,,0,,0,,0,,0,,75,,"愛知県",https://kakallc.jp/news_column/p2751/,0566-55-6608,
"株式会社　時空工舎",2024/07/26,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,55,"山梨県;長野県;静岡県;愛知県",,053-545-4138,
"シンプル工務店",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,19,,20,,20,,未,,50,,"岐阜県;愛知県",,058-213-7811,
"タクトホーム株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,1,,4,,未,,50,,"宮城県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;岡山県;広島県;高知県;福岡県;沖縄県",https://www.tacthome.co.jp/zeh/,042-464-8788,
"株式会社ナンバホーム",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",4,,7,,10,,18,,未,,75,,"岐阜県;愛知県",https://www.nanbahome.net/column/9541/,0561-56-0660,
"丹羽木材株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,34,,0,,0,,未,,90,,"岐阜県;愛知県",https://www.niwamoku.com/74491/2024/06/18/zeh50%e3%81%b8%e3%81%ae%e5%8f%96%e7%b5%84%e3%81%bf/,058-279-4040,
"A-woodhome",2024/06/28,2024,"B登録","新築注文戸建住宅",34,,0,,100,,100,,未,,50,,"岐阜県;愛知県;三重県",https://a-woodhome.com/archives/536,052-462-1571,
"子育て安心住宅＆デザインラボ",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"静岡県;愛知県",https://www.kosodate-designlab.com/news-blog/p16005/,0532-33-3137,
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"株式会社ホームラボ",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",25,,0,,0,,0,,未,,50,,"岐阜県;愛知県",https://www.homelab.co.jp/aboutus/,0587-34-6144,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"株式会社アパックスホーム",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"埼玉県;千葉県;東京都;神奈川県;愛知県;広島県;福岡県;熊本県",https://apaxhome.co.jp/,03-6721-1777,
"CSホームズ　株式会社",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,75,,100,,100,,100,,75,,"愛知県",https://cs-homes.jp,052-702-3040,★★★★★★
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"吉野純子建築設計室",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;静岡県;愛知県;三重県",https://www.yoshino-j-aa.com/%E3%80%87-%EF%BD%9A%EF%BD%85%EF%BD%88/,052-710-0692,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"ETERNITY株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅",43,,34,,100,,100,,100,,100,,"静岡県;愛知県",https://eternity-inc.jp/news/zeh/,053-544-7888,★★★★★★
"有限会社カワイ",2024/02/09,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"愛知県;三重県",https://www.ks-casa.co.jp/performance/,0120-691-305,
"佐野住建株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,100,"愛知県",,0564-74-7600,
"愛知県経済農業協同組合連合会",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,29,,未,,50,,"愛知県",http://www.ja-aichi.or.jp/hearthome/banner/zeh202_1.pdf,0566-96-0025,
"矢橋林業株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,23,,未,,50,,"岐阜県;愛知県;三重県;滋賀県",https://www.yabashi.co.jp/house/jp/house02.html,0120-884-039,
"株式会社アート・宙",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岐阜県;愛知県;三重県",https://www.artsora.com/event/12020/,059-356-0817,
"イワタ建設株式会社",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;愛知県;三重県",https://www.iwatakk.co.jp/news/detail/?id=168,0120-394-204,
"株式会社シープロデュース",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",100,,100,,100,,未,,未,,100,,"岐阜県;愛知県;三重県;滋賀県",https://www.cproduce.jp/,059-378-8699,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"株式会社おおくぼ 有無ホーム",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"静岡県;愛知県",https://ookubo-web.jp/pages/5/,0532-45-8538,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"東部建設株式会社",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"岐阜県;静岡県;愛知県;三重県",http://www.toubu.net/,052-877-0036,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"MOGPLAN",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;徳島県;香川県;沖縄県",https://www.mogplan.com/info/mogplan-zeh/,06-6627-9880,
"生田木材技建株式会社",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"東京都;山梨県;長野県;岐阜県;愛知県",http://www.ikutamokuzai.jp/company/#zeh,0265-36-2310,
"有限会社ウッドサプライサナダ",2023/10/27,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岐阜県;愛知県;三重県",https://woodsupply-sanada.com/2025/06/06/post-866/,059-330-5445,
"M-1 HOME",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,90,,"愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://m-1.company,072-970-5801,
"株式会社Shin空間",2023/10/27,2023,"B登録","新築注文戸建住宅",100,,50,,50,,0,,未,,75,,"岐阜県;静岡県;愛知県;三重県;滋賀県",,052-861-0150,
"株式会社棲栖舎桂",2023/10/27,2023,"B登録","新築注文戸建住宅,既存改修",34,0,50,0,50,0,100,0,未,未,60,50,"愛知県;三重県",https://www.seiseisha.com/diary/archives/908,059-327-7877,
"株式会社東海ハウス豊橋",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,50,,67,,100,,未,,75,,"静岡県;愛知県",https://tokaihouse-t.co.jp/company/index.html,0532-39-3020,
"株式会社東陽ハウジング",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",21,,7,,5,,未,,未,,85,,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;岐阜県;静岡県;愛知県",http://toyo-housing.net,0296-24-6010,
"株式会社ベルズコーポレーション",2023/10/27,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"静岡県;愛知県",https://sciencehome-shirowa.com/,053-444-5177,
"株式会社Y’s　corporatioｎ",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"神奈川県;富山県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;広島県",http://www.y-scorporation.co.jp/index.php?works,0595-66-5700,
"株式会社　栄建",2023/09/29,2023,"B登録","新築注文戸建住宅",0,,12,,30,,未,,未,,50,,"岐阜県;愛知県;三重県",,0561-62-6671,
"シロヤマ建設株式会社",2023/09/29,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岐阜県;愛知県",https://www.4680.co.jp/company,0575-47-2662,
"株式会社　タニハウジング工房",2023/09/29,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;愛知県",http://www.tani-housing.jp/company/zeh/,0587-57-6725,
"株式会社鈴木建築",2023/08/25,2023,"B登録","新築注文戸建住宅,既存改修",100,0,100,0,88,0,未,未,未,未,100,100,"岐阜県;愛知県;三重県",,0568-26-8766,
"立松建設株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"愛知県",https://tatematsu-const.co.jp/img/top/ZEH.pdf,052-444-2118,
"FUN HOUSE",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"岐阜県;愛知県",https://www.funa-house.com/,070-1538-6550,
"株式会社山下建築",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岐阜県;愛知県",https://www.yamashita-kenchiku.com/zeh.html,0586-69-6654,
"株式会社カネタケ竹内建築",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"静岡県;愛知県",https://kanetake-tk.com/blog/2559,053-433-3203,
"きずなや",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,20,0,未,未,未,未,70,80,"静岡県;愛知県",,0120-939-269,
"タツミホーム",2023/07/28,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",84,,100,,84,,88,,100,,80,,"愛知県",https://www.tatsumi-home.co.jp/zeh.html,0562-40-4441,★★★★★★
"株式会社HESTA大倉",2023/07/28,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,75,,"宮城県;埼玉県;千葉県;東京都;神奈川県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;岡山県;広島県;高知県;福岡県;沖縄県",,0120-539-096,
"栄幸建設株式会社",2023/06/30,2023,"B登録","新築注文戸建住宅",5,,4,,0,,28,,未,,50,,"愛知県",https://www.cleverlyhome-eikou.com/company/,0566-87-1234,
"Ｓ．ＣＯＮＮＥＣＴ株式会社",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"静岡県;愛知県",https://www.sconnect.jp/company/overview/,053-488-5127,
"株式会社KAGIYA",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"東京都;神奈川県;山梨県;長野県;静岡県;愛知県",,055-994-9577,
"株式会社シェルター",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,9,,79,,未,,75,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",https://shelter.inc/design/process,023-647-5000,
"THM ARCHITECT",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,0598-67-8386,
"株式会社イエタス",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,100,,100,,50,,"岐阜県;静岡県;愛知県;三重県;滋賀県",https://ietas.design/company/,0586-82-2222,★★★★★★
"井高建築株式会社",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"愛知県",,0565-77-7536,
"株式会社イトー工務店",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,100,60,"愛知県",https://ito-home.com/,0563-54-3414,
"木原建築",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"愛知県;三重県",,0569-82-5859,
