登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"神奈川エコハウス株式会社",2024/12/27,2024,"B登録","新築注文戸建住宅",10,,14,,30,,18,,未,,50,,"東京都;神奈川県",https://www.k-ecohouse.co.jp/,0466-33-5311,
"株式会社金子建設",2024/12/27,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県",https://kaneko-mk.co.jp/wp-content/uploads/2024/11/zeh_popularization.pdf,0120-704-870,
"株式会社　島ケン工務店",2024/11/29,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"茨城県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.shimakenkoumuten.com/,090-7229-0799,
"設計事務所アクア株式会社",2024/11/29,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"埼玉県;千葉県;東京都;神奈川県",https://aqua-design.co/aqua/,045-900-5154,
"株式会社東横建設",2024/11/29,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,100,,"東京都;神奈川県",https://www.toyokokensetsu.co.jp/news/zeh%e3%83%93%e3%83%ab%e3%83%80%e3%83%bc%e7%99%bb%e9%8c%b2%e5%88%b6%e5%ba%a6%e3%81%b8%e3%81%ae%e7%9b%ae%e6%a8%99%e5%b1%8a%e5%87%ba%e3%81%ae%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b-2/,03-5480-6090,
"丸喜株式会社齋藤組",2024/11/29,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;埼玉県;千葉県;東京都;神奈川県",https://www.marukisaito.com/news/news-6447/,017-777-3329,
"株式会社メルディア",2024/11/29,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"埼玉県;千葉県;東京都;神奈川県;愛知県",https://meldia.jp/zeh/,03-5381-3228,
"ユーリ株式会社",2024/11/29,2024,"B登録","新築注文戸建住宅",0,,100,,0,,25,,未,,50,,"群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;山梨県;長野県;岐阜県;静岡県",https://juuri.jp/company,0267-46-9239,
"株式会社EN総合計画",2024/10/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.ensougou.com/,024-954-3033,
"有限会社おしうみ建築",2024/10/25,2024,"B登録","新築注文戸建住宅,既存改修",34,0,0,0,60,0,29,0,未,未,75,50,"神奈川県",https://ochouse.jp/wp/wp-content/uploads/2024/10/350c82fbc1bfcab899b65f0980e1a82d.pdf,0465-46-0555,
"株式会社ハビタット",2024/10/25,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"埼玉県;東京都;神奈川県",https://habitat-co.jp/2024/09/30/zeh-level/,045-263-8177,
"IEIRO by assist",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;静岡県",https://www.assist-r.com/company/,0463-73-5243,
"株式会社ecomo",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,5,,8,,11,,75,,"東京都;神奈川県",https://www.ecomo-life.com/zeh/,0466-37-3003,
"株式会社　KSA　一級建築士事務所",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",http://www.ksa-jp.com/studio.html,03-5577-6936,
"株式会社KBKS",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"埼玉県;千葉県;東京都;神奈川県",,03-6883-9843,
"株式会社ピノキオ工房",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"神奈川県",https://pinokio-kobo.com/ZEHkanren.html,045-934-4564,
"株式会社BlackPepper",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",100,100,100,0,100,0,100,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.black-pepper.jp/other/what-is-the-zero-energy-house-zeh-of-the-future/,026-219-2489,
"一級建築士事務所土田知佳デザイン",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.chikatsuchida.com/,090-7802-4476,★★★★★☆
"Laboite",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,20,,50,,50,,未,,50,,"神奈川県",https://www.laboite.tv/tech/ZEH.html,0466-29-2448,
"一級建築士事務所　アトリエ　コム",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",,046-224-6499,
"株式会社カーサ総研",2024/07/26,2024,"B登録","新築注文戸建住宅",25,,40,,34,,24,,未,,80,,"東京都;神奈川県",https://www.suruga-style.com/news/detail.html?id=21663,045-869-6880,
"株式会社ダイトー建設不動産",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,5,0,8,0,50,50,"神奈川県;静岡県",https://dyto.jp/zeh/,0465-39-3388,
"タクトホーム株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,1,,4,,未,,50,,"宮城県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;岡山県;広島県;高知県;福岡県;沖縄県",https://www.tacthome.co.jp/zeh/,042-464-8788,
"株式会社ハタノ工務店",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,100,100,50,100,50,100,100,0,60,100,"千葉県;東京都;神奈川県",https://www.hatano-k.co.jp,042-775-3911,★★★★★★
"FREEDOMビルド株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,3,,8,,未,,50,,"埼玉県;千葉県;東京都;神奈川県;滋賀県;京都府;大阪府;兵庫県;奈良県",https://freedom-build.co.jp/information/2024-07-09.html,03-6661-7795,
"株式会社アーキデザイン",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;三重県",https://archi-design.tokyo/,042-686-1140,
"アーキライトホーム",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",http://www.rai-ado.com/zeh/zeh.html,0299-92-4671,
"アトリエ　Mケア　二級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;静岡県",,03-5776-3723,
"永大総合建築株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県",,047-710-7500,
"株式会社　クレアホーム",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,10,0,50,50,"埼玉県;千葉県;東京都;神奈川県",https://creahome.jp/,042-451-2800,
"建象設計株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県;山梨県",https://kenzo-ao.com/works/zeh%e4%bd%8f%e5%ae%85%e3%81%ae%e6%99%ae%e5%8f%8a%e7%9b%ae%e6%a8%99%e3%83%bb%e5%ae%9f%e7%b8%be/,042-449-6331,
"株式会社シーディーエス",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;新潟県;山梨県;長野県;京都府;大阪府;兵庫県;島根県;広島県;山口県;福岡県;熊本県;大分県;宮崎県;沖縄県",,0836-39-6789,
"株式会社　成和設計",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,25,0,50,50,"埼玉県;千葉県;東京都;神奈川県",,042-313-8253,
"TIME+一級建築士事務所Live.N株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,70,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.time-plus.jp/zeh,0120-973-765,
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"デバイス・ホーム",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"福島県;埼玉県;東京都;神奈川県",http://luckydakara.com,0120-91-0404,
"株式会社日本住宅",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,3,,未,,50,,"埼玉県;千葉県;東京都;神奈川県",https://nihonjyuutaku.co.jp/,03-5608-5500,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"株式会社ホープス",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,13,,58,,未,,70,,"東京都;神奈川県",https://archi-hopes.co.jp/eco/,03-5752-8877,
"株式会社ヤマトサービス",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.yamato-sv.com/contents/static/index?id=1852,048-823-1100,
"株式会社ラクジュ",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,25,0,50,0,67,50,75,0,75,75,"東京都;神奈川県",https://lakuju.jp/page-69/,045-383-9485,★★★★☆☆
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"六花舎設計",2024/06/28,2024,"B登録","新築注文戸建住宅",40,,50,,40,,40,,未,,75,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.rokkasha.com/nintei/,0480-22-5500,
"株式会社アパックスホーム",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"埼玉県;千葉県;東京都;神奈川県;愛知県;広島県;福岡県;熊本県",https://apaxhome.co.jp/,03-6721-1777,
"株式会社カルチャー",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"神奈川県",https://www.culturehome.jp/,046-845-6440,
"有限会社坂田木材住宅",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,100,0,50,50,"東京都;神奈川県",https://www.sakatamokuzai.co.jp/company/,045-542-8651,★★★★★★
"株式会社坂爪建築事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",,03-3910-7758,
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"株式会社鳶相田",2024/05/31,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,100,,"神奈川県",https://tobi-aida.com/,0467-55-8618,
"ライフデザイン株式会社",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://soramado-saitama.com/zeh-jigyoukeikaku.html,048-928-7072,
"空間工房LOHAS",2024/04/25,2024,"B登録","新築注文戸建住宅,既存改修",62,0,74,0,87,0,79,0,未,未,80,75,"神奈川県;山梨県;静岡県",https://kobo-lohas.jp/page-884/,0545-57-5571,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"株式会社丸山工務所",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"神奈川県",https://www.maruyama-koumusho.co.jp/contents/11644/,0466-29-4000,
"mokki設計室",2024/04/25,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;埼玉県;千葉県;東京都;神奈川県",https://www.mokki-sekkei.com/mokki,03-6272-5024,
"Orange株式会社",2024/02/09,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,未,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://orange-arch.com/zeh/,049-293-9379,
"株式会社　ＫＵデザイン",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県",http://ku-design.net/,03-5731-5123,
"ビルドサポート村松",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県;新潟県",http://www.muramatsuseizaisangyo.com/publics/index/67/,045-581-7535,
"株式会社ファブワークス",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,80,80,"埼玉県;東京都;神奈川県;山梨県",,042-629-0328,
"すまい環境設計株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,50,50,"神奈川県",https://www.sumaikankyo.net/post/zeh%E6%99%AE%E5%8F%8A%E5%AE%9F%E7%B8%BE%E3%83%BB%E7%9B%AE%E6%A8%99-1,0467-55-5637,
"株式会社バウハウスデザイン",2024/01/26,2023,"B登録","新築注文戸建住宅",5,,0,,0,,0,,未,,50,,"東京都;神奈川県",https://bau-house.jp/about.html,045-482-6891,
"株式会社バハティ一級建築士事務所",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",https://www.bahati68.com/2024/06/23/1380/,03-6804-6380,
"有限会社吉田建築計画事務所",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://iezukuri.co.jp/wp/?p=6473,0299-56-3246,
"株式会社ラ・ヴィータホームズ",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,未,,未,,50,,"神奈川県",,0465-85-3738,
"一級建築士事務所宮下建築",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"神奈川県;山梨県;静岡県",https://miyashita-kenchiku.jp/,055-957-0010,
"株式会社k，sパートナーズ",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,25,,未,,50,,"神奈川県",https://cleverly-shonan.net/company.html,0466-21-9215,
"株式会社西沢建築",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県",https://www.nishiken2430.com/zeh%E4%BD%8F%E5%AE%85/,046-876-8754,
"株式会社　暖空工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;山梨県;静岡県",https://www.noakoumuten.jp,0550-70-9184,
"株式会社マックライフ",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"東京都;神奈川県",https://www.macklife.co.jp/co_navi/f8a317812d1f90ff7fe4f65e74a2199d-441.html,045-479-5871,
"本木大介建築設計事務所",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,100,,未,,50,,"宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;広島県",,023-664-1224,
"渡辺建設株式会社",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",13,,0,,29,,84,,未,,50,,"神奈川県;山梨県;静岡県",https://www.wataken-tec.com/about/zeh.html,0120-342-509,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"株式会社　湘南ホームプロジェクト",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"東京都;神奈川県;静岡県",http://sh-project.co.jp,0466-55-2515,
"株式会社デバイス",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"宮城県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;岐阜県;静岡県;鹿児島県;沖縄県",https://www.devicetokyo.com/,042-550-2695,
