登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"株式会社EN総合計画",2024/10/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.ensougou.com/,024-954-3033,
"一級建築士事務所　イチカデザイン",2024/10/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県;和歌山県",,072-877-6999,
"株式会社宮本組",2024/10/25,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"石川県;福井県;岐阜県;愛知県;滋賀県;京都府;大阪府",https://www.miyamoto-gumi.com/home-craft-m/zeh/,0749-62-6874,
"広和建設株式会社",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://www.bernahome.jp/,072-660-5503,
"株式会社BlackPepper",2024/09/27,2024,"B登録","新築注文戸建住宅,既存改修",100,100,100,0,100,0,100,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.black-pepper.jp/other/what-is-the-zero-energy-house-zeh-of-the-future/,026-219-2489,
"株式会社Purism",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府",https://purism.jp/pdf/zeh_goals.pdf,077-554-2251,
"株式会社三木",2024/09/27,2024,"B登録","新築注文戸建住宅",0,,0,,0,,34,,未,,50,,"京都府;兵庫県",https://mikihouse21.com/news/1066/,0772-64-4996,
"ユアーズライフ合同会社",2024/09/27,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,100,,"滋賀県;京都府;大阪府",https://yours-life.jp/sdgs/,075-323-7713,
"株式会社ヨークベル",2024/09/27,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県",https://www.yorkbell.com/ribbon/seino,072-781-8601,
"一級建築士事務所土田知佳デザイン",2024/08/30,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.chikatsuchida.com/,090-7802-4476,★★★★★☆
"お茶の間設計株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"福井県;岐阜県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-683-5799,
"キノハウジング",2024/07/26,2024,"B登録","新築注文戸建住宅",67,,43,,50,,75,,未,,80,,"三重県;京都府;大阪府;奈良県",https://www.kino-izm.com/zeh.html,0744-26-0055,
"株式会社じょぶ",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,20,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://job-homes.com/,072-966-9226,
"株式会社Jin-House",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://jin-house.jp/company/#zeh,0120-67-0202,
"タクトホーム株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,1,,4,,未,,50,,"宮城県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;岡山県;広島県;高知県;福岡県;沖縄県",https://www.tacthome.co.jp/zeh/,042-464-8788,
"有限会社羽根建築工房",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://hanebou.com/passive,06-6958-6277,
"FREEDOMビルド株式会社",2024/07/26,2024,"B登録","新築注文戸建住宅",0,,0,,3,,8,,未,,50,,"埼玉県;千葉県;東京都;神奈川県;滋賀県;京都府;大阪府;兵庫県;奈良県",https://freedom-build.co.jp/information/2024-07-09.html,03-6661-7795,
"ALLAGI株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,60,60,"京都府;大阪府;兵庫県;奈良県;和歌山県",https://allagi.jp/about_us/,06-6147-8540,
"ITAYA KOBO",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"京都府;大阪府;兵庫県;奈良県",https://itaya-kobo.com/13184,0774-21-0066,
"コン工務店",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"京都府;大阪府;奈良県",,090-3354-8752,
"株式会社シーディーエス",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;新潟県;山梨県;長野県;京都府;大阪府;兵庫県;島根県;広島県;山口県;福岡県;熊本県;大分県;宮崎県;沖縄県",,0836-39-6789,
"創業元治元年小林工務店",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,100,100,100,100,100,100,100,未,未,100,100,"滋賀県;京都府;大阪府",https://arch-koba.com/business/zeh/,075-441-0073,
"株式会社タイコーアーキテクト",2024/06/28,2024,"B登録","新築注文戸建住宅",15,,6,,40,,70,,67,,50,,"京都府;大阪府;兵庫県;奈良県",https://taiko-architect.com/ideatrium/passivedesign/,06-6746-8500,★★★★★☆
"株式会社タイコーハウジングコア",2024/06/28,2024,"B登録","新築注文戸建住宅",17,,5,,0,,28,,38,,50,,"京都府;大阪府;兵庫県;奈良県",https://taiko-architect.com/ideatrium/passivedesign/,06-6746-8500,★★★★☆☆
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"株式会社松彦建設工業",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,80,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://www.matsuhiko.co.jp/information/1802,075-335-5077,
"株式会社UCDW",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県;和歌山県",,06-6720-9615,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"株式会社笹田工務店",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,50,,70,,"京都府;大阪府;兵庫県",,072-793-8883,
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"やまさ住宅株式会社",2024/04/25,2024,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;奈良県",https://yamasajyutaku.com/#about,0744-25-4566,
"株式会社　アーキ工房",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"京都府;大阪府;兵庫県;奈良県",https://www.archi-koubou.co.jp/wp/wp-content/themes/archinew/images/page/zeh.pdf?240126,06-6760-6103,
"アール・デザイン",2024/02/09,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"京都府;大阪府;兵庫県;奈良県",,090-9548-4799,
"株式会社　大石工務店",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府",https://ohishi-cf.com/news/index240120.html,075-591-3382,
"Superior夢暮株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,100,0,50,50,"滋賀県;京都府;大阪府;奈良県",https://www.superior-muku.jp/blog/entry-499635/,077-572-8956,★★★★★★
"株式会社ミライフ建築工房",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-424-5441,
"遊家堂",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://yukado.co.jp/home/,0797-80-7277,
"アヤハ不動産",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,15,,50,,"滋賀県;京都府",https://ayaha-home.co.jp/news/detail.php?lists=64,077-567-2232,
"木久工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"京都府;大阪府;兵庫県;奈良県",https://www.kiku-k.jp/whatsnew/post_47.html,0120-977-272,
"株式会社高栄ホーム",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,75,75,"滋賀県;京都府",https://www.21kouei.com/,077-534-1755,
"株式会社酒井工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",34,,50,,44,,34,,未,,70,,"京都府;大阪府;兵庫県;奈良県",,072-257-4504,
"株式会社ヴィーコ",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://vico-co.jp/src/pdf/ZEH.pdf,072-865-2489,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"こだわり工務店そうしん",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://soushin-ks.com/wp-content/uploads/2024/06/ZEH%E5%AE%9F%E7%B8%BE%E5%8F%8A%E3%81%B3%E4%BB%8A%E5%BE%8C%E3%81%AE%E7%9B%AE%E6%A8%99-003-%E3%81%AE%E3%82%B3%E3%83%94%E3%83%BC-1.pdf,077-554-5374,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"太陽住宅株式会社",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,8,,27,,未,,60,,"滋賀県;京都府",https://www.taiyojuutaku.co.jp/performance,077-565-2163,
"株式会社高屋組",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"京都府;大阪府;兵庫県",http://www.ai-home.co.jp,0120-63-1586,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"MOGPLAN",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;徳島県;香川県;沖縄県",https://www.mogplan.com/info/mogplan-zeh/,06-6627-9880,
"石山住宅株式会社",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,25,,50,,未,,60,,"京都府",https://ishiyama-j.co.jp/news/1682,0771-25-3366,
"M-1 HOME",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,90,,"愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://m-1.company,072-970-5801,
"天然木の家HODAKA一級建築士事務所",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府;大阪府",https://h-diy-home.com/bulletin/news2-15087/,0774-41-7000,
"株式会社Y’s　corporatioｎ",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"神奈川県;富山県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;広島県",http://www.y-scorporation.co.jp/index.php?works,0595-66-5700,
"BEANS　HOME",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,65,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://beans-home.com/quality/,06-4255-5770,
"株式会社アール・ティー・シーマネージメント",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県",,072-233-2226,
"株式会社 アイテック西岡",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",25,,50,,12,,80,,未,,50,,"京都府;大阪府;兵庫県;鳥取県",https://www.itec-n.jp/news/7299.html,0796-96-0874,
"カシコクラッセ",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,13,0,100,50,"京都府;大阪府;兵庫県",https://kabayama-k.co.jp/zeh%e3%81%b8%e3%81%ae%e5%8f%96%e3%82%8a%e7%b5%84%e3%81%bf-2024%e5%b9%b4%e5%ba%a6/,072-637-0006,
"西和不動産株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",63,,52,,61,,92,,未,,75,,"岐阜県;滋賀県;京都府",,077-554-0880,
"株式会社大兼工務店",2023/08/25,2023,"B登録","新築注文戸建住宅",10,,10,,10,,90,,100,,50,,"滋賀県;京都府",https://daikanenoie.com/air-ta/,0748-42-1151,★★★★★★
"有限会社竹中",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;奈良県",,072-803-8300,
"株式会社ＨＯＲＩ建築",2023/08/25,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"京都府;兵庫県",,0773-27-2075,
"ミ・カーサ株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://micasa-2020.co.jp/concept/,06-6625-5177,
"一級建築士事務所アリス設計工房",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",,073-448-5721,
"株式会社　ウェルテック",2023/07/28,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"京都府;大阪府;兵庫県;奈良県",https://www.kk-welltec.jp/company.html,072-841-8282,
"西紋建匠株式会社",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",67,100,75,100,80,0,75,100,未,未,80,100,"京都府;大阪府;兵庫県;奈良県;和歌山県",https://saimon-live.com/news/zeh%e6%99%ae%e5%8f%8a%e5%ae%9f%e7%b8%be%e3%81%a8zeh%e6%99%ae%e5%8f%8a%e7%9b%ae%e6%a8%99%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6-2/,072-247-4318,
"Zelkova Design株式会社",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,65,50,"京都府;大阪府;兵庫県",,072-628-7178,
"株式会社大仙工務店",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"三重県;滋賀県;京都府;大阪府;奈良県",,0774-94-3171,
"田中建設有限会社",2023/07/28,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,60,,"京都府;大阪府;兵庫県;奈良県;和歌山県",http://www.nb-tanaka.co.jp,075-881-8185,
"株式会社藤田建設工業",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",100,0,100,0,100,0,未,未,未,未,100,75,"京都府;大阪府;兵庫県;奈良県",https://www.fujitakensetsu.jp/,072-857-8157,
"株式会社HESTA大倉",2023/07/28,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,75,,"宮城県;埼玉県;千葉県;東京都;神奈川県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;岡山県;広島県;高知県;福岡県;沖縄県",,0120-539-096,
"アンフィニィ・ホーム株式会社",2023/06/30,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"京都府;大阪府;兵庫県;奈良県",https://infini-home.jp/ZEH.html,072-686-3535,
