登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"建象設計株式会社",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県;山梨県",https://kenzo-ao.com/works/zeh%e4%bd%8f%e5%ae%85%e3%81%ae%e6%99%ae%e5%8f%8a%e7%9b%ae%e6%a8%99%e3%83%bb%e5%ae%9f%e7%b8%be/,042-449-6331,
"株式会社シーディーエス",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;新潟県;山梨県;長野県;京都府;大阪府;兵庫県;島根県;広島県;山口県;福岡県;熊本県;大分県;宮崎県;沖縄県",,0836-39-6789,
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"空間工房LOHAS",2024/04/25,2024,"B登録","新築注文戸建住宅,既存改修",62,0,74,0,87,0,79,0,未,未,80,75,"神奈川県;山梨県;静岡県",https://kobo-lohas.jp/page-884/,0545-57-5571,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"株式会社河瀨建築研究室",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"山梨県;長野県",https://www.ks-labo.jp/entry.php?eid=237994,0263-88-5943,
"株式会社　ＫＵデザイン",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県",http://ku-design.net/,03-5731-5123,
"株式会社ファブワークス",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,80,80,"埼玉県;東京都;神奈川県;山梨県",,042-629-0328,
"有限会社　小河原建設",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,75,75,"山梨県;長野県",http://tandtkoubou.com/concept.php,0266-28-5936,
"株式会社バハティ一級建築士事務所",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",https://www.bahati68.com/2024/06/23/1380/,03-6804-6380,
"一級建築士事務所宮下建築",2023/12/22,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"神奈川県;山梨県;静岡県",https://miyashita-kenchiku.jp/,055-957-0010,
"株式会社エヌハウス",2023/12/22,2023,"B登録","新築注文戸建住宅",100,,100,,100,,100,,未,,100,,"山梨県",https://nhouse.co.jp/concept/,055-269-7326,
"株式会社西沢建築",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県",https://www.nishiken2430.com/zeh%E4%BD%8F%E5%AE%85/,046-876-8754,
"株式会社　暖空工務店",2023/12/22,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;神奈川県;山梨県;静岡県",https://www.noakoumuten.jp,0550-70-9184,
"渡辺建設株式会社",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",13,,0,,29,,84,,未,,50,,"神奈川県;山梨県;静岡県",https://www.wataken-tec.com/about/zeh.html,0120-342-509,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"株式会社デバイス",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"宮城県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;岐阜県;静岡県;鹿児島県;沖縄県",https://www.devicetokyo.com/,042-550-2695,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"MOGPLAN",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;徳島県;香川県;沖縄県",https://www.mogplan.com/info/mogplan-zeh/,06-6627-9880,
"生田木材技建株式会社",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"東京都;山梨県;長野県;岐阜県;愛知県",http://www.ikutamokuzai.jp/company/#zeh,0265-36-2310,
"株式会社東陽ハウジング",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",21,,7,,5,,未,,未,,85,,"福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;岐阜県;静岡県;愛知県",http://toyo-housing.net,0296-24-6010,
"村田淳建築研究室",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,85,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",https://murata-archi.com/about/#profile,044-712-5728,
"株式会社小林建築事務所",2023/08/25,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"埼玉県;千葉県;東京都;神奈川県;山梨県;静岡県",http://atsumegi.com/zeb/zeb_zeh.html,046-221-3370,
"株式会社KAGIYA",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"東京都;神奈川県;山梨県;長野県;静岡県;愛知県",,055-994-9577,
"株式会社シェルター",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,9,,79,,未,,75,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",https://shelter.inc/design/process,023-647-5000,
"有限会社　中島材木店",2023/06/30,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県",https://nakajimazaimoku.co.jp,042-984-3225,
"ひまわりハウス",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山梨県",,055-268-1511,
"株式会社SamePictureCompany",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://samepicture.co.jp/,046-854-9008,
"株式会社トラバース",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;静岡県;愛知県",,047-359-4111,
"鈴木大建興業株式会社",2023/02/10,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県",https://suzukidaiken.amebaownd.com/posts/49775990?categoryIds=884236,03-3696-2621,
"炬設計",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;山梨県",,03-3357-5083,
"スターパイロッツ",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.starpilots.jp,03-6452-2845,
"株式会社英",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"山梨県",,055-241-8543,
"武井デザインプロデュース有限会社",2022/12/23,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,未,,未,,50,,"山梨県",http://tdp.co.jp/,055-279-8444,
"エイチ・アーキテクツ",2022/11/25,2022,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.h-arch.jp/?page_id=17,03-5357-7035,
"株式会社　コモドハウス",2022/10/28,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://comodohouse.jp/,098-898-0293,
"有限会社エンドウ工務店",2022/09/22,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,6,0,8,0,12,0,未,未,50,50,"山梨県",,055-284-8080,
"ジュール建築設計事務所",2022/09/22,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,60,60,"山梨県;岐阜県;愛知県",,0577-53-4003,
"日本新都市開発株式会社",2022/09/22,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,58,0,31,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.nihonshintoshi-group.jp/zeh,03-5357-1558,
"株式会社一級建築士事務所設計組織DNA",2022/08/26,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,60,60,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.den-nen.com,075-354-5115,
"株式会社エスティケイ",2022/08/26,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,4,,19,,未,,50,,"山梨県",,055-222-6405,
"株式会社it's House",2022/07/29,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,59,,100,,0,,未,,70,,"埼玉県;千葉県;東京都;神奈川県;山梨県;長野県;京都府;大阪府;兵庫県;奈良県;徳島県;沖縄県",https://www.its-house.co.jp/blog/z-e-h,03-6823-0724,
"キミドリ建築",2022/07/29,2022,"B登録","新築注文戸建住宅",17,,17,,50,,25,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.g-wood.jp/information/,0581-52-3885,
"ウッドアート株式会社",2022/06/24,2022,"B登録","新築注文戸建住宅,既存改修",50,0,58,0,67,0,未,未,未,未,75,85,"山梨県",https://www.g-woodart.com/,055-272-0448,
"株式会社　エネルギーまちづくり社",2022/06/24,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.enemachi.com/1216/,03-5860-1596,
"株式会社デザインオー建築事務所",2022/06/24,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,100,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.design-oh.com,045-402-9206,
"天工舎一級建築士事務所",2022/06/24,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.k-tantei.com/,0465-35-1464,
"株式会社グランド・エコ",2022/05/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"東京都;山梨県;長野県",https://www.grandeco.jp/zeh.html,055-276-6042,
"株式会社　オー・エム・シー",2022/02/10,2021,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山梨県",https://omc-style-house.com/news/2024zehhoukoku/,055-221-7755,
"株式会社市川工務店",2022/01/28,2021,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,23,,27,,未,,50,,"山梨県",https://x.gd/NLITx,055-284-2828,
"株式会社エヌ・エー・エフアーキテクツ",2022/01/28,2021,"B登録","新築注文戸建住宅",0,,0,,未,,未,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",http://www.naf.ne.jp,03-9567-1403,
