登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"タイラヤスヒロ建築設計事務所",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.taira-arch.com/,043-312-5426,
"株式会社プラスデザイン一級建築士事務所",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,25,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6300-4339,
"株式会社松彦建設工業",2024/06/28,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,80,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://www.matsuhiko.co.jp/information/1802,075-335-5077,
"ラルゴプランニング",2024/06/28,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,55,65,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,03-6801-5205,
"想武建設株式会社",2024/05/31,2024,"B登録","新築注文戸建住宅",0,,0,,0,,46,,54,,50,,"滋賀県",https://crapt-house.com/info/11647/,0748-25-0055,★★★★★☆
"チエアトリエ一級建築士事務所",2024/05/31,2024,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,75,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0766-61-2241,
"株式会社セイデン",2024/04/25,2024,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://nias-a.com/zeh-target/,0465-46-7733,
"株式会社　大石工務店",2024/02/09,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府",https://ohishi-cf.com/news/index240120.html,075-591-3382,
"Superior夢暮株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,100,0,50,50,"滋賀県;京都府;大阪府;奈良県",https://www.superior-muku.jp/blog/entry-499635/,077-572-8956,★★★★★★
"tsumiki",2024/01/26,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,75,,"滋賀県",https://tsumi-ki.com,0749-50-5085,
"株式会社ミライフ建築工房",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,072-424-5441,
"矢橋林業株式会社",2024/01/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,23,,未,,50,,"岐阜県;愛知県;三重県;滋賀県",https://www.yabashi.co.jp/house/jp/house02.html,0120-884-039,
"遊家堂",2024/01/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://yukado.co.jp/home/,0797-80-7277,
"アヤハ不動産",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,15,,50,,"滋賀県;京都府",https://ayaha-home.co.jp/news/detail.php?lists=64,077-567-2232,
"株式会社高栄ホーム",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,75,75,"滋賀県;京都府",https://www.21kouei.com/,077-534-1755,
"株式会社シープロデュース",2023/12/22,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",100,,100,,100,,未,,未,,100,,"岐阜県;愛知県;三重県;滋賀県",https://www.cproduce.jp/,059-378-8699,
"株式会社OSP",2023/11/24,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://osp-inc.jp/business/earth/zeh.html,078-862-1831,
"こだわり工務店そうしん",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://soushin-ks.com/wp-content/uploads/2024/06/ZEH%E5%AE%9F%E7%B8%BE%E5%8F%8A%E3%81%B3%E4%BB%8A%E5%BE%8C%E3%81%AE%E7%9B%AE%E6%A8%99-003-%E3%81%AE%E3%82%B3%E3%83%94%E3%83%BC-1.pdf,077-554-5374,
"充総合計画一級建築士事務所",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,30,0,0,未,未,70,70,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.jyuarchitect.com/aboutus.html,03-5726-9404,
"太陽住宅株式会社",2023/11/24,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,8,,27,,未,,60,,"滋賀県;京都府",https://www.taiyojuutaku.co.jp/performance,077-565-2163,
"株式会社バヤン・ハーン東京",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://bayanhantokyo.com/,03-6809-1866,
"MOGPLAN",2023/11/24,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;徳島県;香川県;沖縄県",https://www.mogplan.com/info/mogplan-zeh/,06-6627-9880,
"株式会社安藤製材所",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県",https://www.andou-seizai.jp/newhouse03/,0749-28-2225,
"M-1 HOME",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,90,,"愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://m-1.company,072-970-5801,
"株式会社Shin空間",2023/10/27,2023,"B登録","新築注文戸建住宅",100,,50,,50,,0,,未,,75,,"岐阜県;静岡県;愛知県;三重県;滋賀県",,052-861-0150,
"デザインプラス",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,50,,"秋田県;山形県;福島県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;長野県;三重県;滋賀県;奈良県;和歌山県;岡山県;広島県;山口県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県",,090-8517-1005,
"天然木の家HODAKA一級建築士事務所",2023/10/27,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県;京都府;大阪府",https://h-diy-home.com/bulletin/news2-15087/,0774-41-7000,
"株式会社Y’s　corporatioｎ",2023/10/27,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"神奈川県;富山県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県;広島県",http://www.y-scorporation.co.jp/index.php?works,0595-66-5700,
"株式会社オネスト",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県",https://makotohome-hikone.jp/company,0749-20-3746,
"BEANS　HOME",2023/09/29,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,65,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://beans-home.com/quality/,06-4255-5770,
"株式会社アール・ティー・シーマネージメント",2023/08/25,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;岡山県",,072-233-2226,
"西和不動産株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",63,,52,,61,,92,,未,,75,,"岐阜県;滋賀県;京都府",,077-554-0880,
"株式会社大兼工務店",2023/08/25,2023,"B登録","新築注文戸建住宅",10,,10,,10,,90,,100,,50,,"滋賀県;京都府",https://daikanenoie.com/air-ta/,0748-42-1151,★★★★★★
"ミ・カーサ株式会社",2023/08/25,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,60,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://micasa-2020.co.jp/concept/,06-6625-5177,
"一級建築士事務所アリス設計工房",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",,073-448-5721,
"株式会社大仙工務店",2023/07/28,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"三重県;滋賀県;京都府;大阪府;奈良県",,0774-94-3171,
"株式会社HESTA大倉",2023/07/28,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,75,,"宮城県;埼玉県;千葉県;東京都;神奈川県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;岡山県;広島県;高知県;福岡県;沖縄県",,0120-539-096,
"株式会社上野工務店",2023/06/30,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://uenokoumuten.com/,072-646-7381,
"株式会社シェルター",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,9,,79,,未,,75,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",https://shelter.inc/design/process,023-647-5000,
"株式会社スムース",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,75,,"滋賀県;京都府",,077-566-2535,
"THM ARCHITECT",2023/06/30,2023,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",,0598-67-8386,
"株式会社イエタス",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,100,,100,,50,,"岐阜県;静岡県;愛知県;三重県;滋賀県",https://ietas.design/company/,0586-82-2222,★★★★★★
"株式会社白崎工務店",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,50,50,"福井県;岐阜県;三重県;滋賀県;京都府;大阪府",,077-572-5872,
"株式会社SamePictureCompany",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://samepicture.co.jp/,046-854-9008,
"大雄",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",13,,38,,69,,62,,未,,75,,"岐阜県;愛知県;三重県;滋賀県",https://www.daiyuu.com/,0120-022-209,
"早坂建設工業株式会社",2023/05/26,2023,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,60,50,"東京都;神奈川県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://hayasaka-ci.jp/,06-6167-8395,
"株式会社フジヒサハウジング",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,34,,未,,50,,"三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://fujihisa-h.jp/housebuild/,06-6998-3111,
"有限会社　マキ不動産販売",2023/05/26,2023,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県;京都府",,077-531-1777,
"西川真悟建築設計",2023/02/10,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,50,50,"滋賀県;京都府;大阪府;兵庫県;山口県",https://shingo-kenchiku.com,077-594-0008,
"スターパイロッツ",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.starpilots.jp,03-6452-2845,
"株式会社　東和不動産",2023/01/27,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"滋賀県",https://www.toware.co.jp/info/10216/,077-554-1188,
"トップメゾン株式会社",2023/01/27,2022,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県",https://www.topmaison.com/information/post_97.html,0120-152-102,
"株式会社プロシード",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"福井県;滋賀県;京都府;大阪府;兵庫県",,0773-76-5919,
"マコト建設株式会社",2023/01/27,2022,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"滋賀県",https://ie-shiga.com/pages/2/,0748-36-3066,
"株式会社　吉田工務店",2023/01/27,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"滋賀県",https://www.yoshida-cons.co.jp,077-563-0749,
"株式会社ファミリーホームズ",2022/12/23,2022,"B登録","新築注文戸建住宅",0,,0,,17,,未,,未,,50,,"滋賀県;京都府;大阪府;兵庫県;奈良県",https://familyhomes.jp,075-623-8550,
"松田建築設計事務所",2022/12/23,2022,"B登録","新築注文戸建住宅",0,,0,,10,,19,,未,,70,,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;徳島県;大分県",,06-6657-7913,
"株式会社アリア建築工房一級建築士事務所",2022/11/25,2022,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県",https://www.actofaria.com/,072-669-9226,
